id,word
372,sandwiches
372,italian
372,pizza
373,ice cream & frozen yogurt
374,chinese
375,lounges
376,vegan
377,chicken wings
377,fast food
377,chicken shop
378,mexican
379,mediterranean
379,african
379,american (traditional)
380,lounges
380,cabaret
381,american (new)
381,breweries
382,vietnamese
383,parks
383,tennis
383,playgrounds
384,japanese
384,sushi bars
385,sandwiches
386,mexican
387,mexican
388,cafes
388,diners
388,breakfast & brunch
389,bakeries
390,meat shops
390,delis
390,bakeries
390,grocery
391,american (traditional)
392,thai
393,sports bars
394,coffee roasteries
394,coffee & tea
394,breakfast & brunch
395,donuts
395,coffee & tea
395,breakfast & brunch
396,caribbean
397,bakeries
397,custom cakes
397,patisserie/cake shop
398,italian
398,pizza
399,italian
400,burgers
400,pizza
400,southern
401,barbeque
401,beer bar
401,cocktail bars
402,chicken wings
403,burgers
403,comfort food
403,greek
404,chinese
405,italian
405,pizza
405,gluten-free
406,sandwiches
406,salad
406,cheesesteaks
407,bakeries
407,desserts
407,american (traditional)
408,bakeries
409,pizza
410,mediterranean
411,italian
411,american (traditional)
411,wine bars
412,irish
412,pubs
413,mexican
414,chinese
415,karaoke
416,burgers
416,bars
417,irish pub
418,burgers
418,fast food
419,teppanyaki
419,sushi bars
419,asian fusion
420,bars
420,music venues
421,boat repair
421,lakes
421,boating
422,fast food
422,greek
423,french
424,mexican
425,lounges
426,american (new)
426,gastropubs
426,irish pub
427,lounges
428,burgers
428,bars
428,breakfast & brunch
429,american (new)
430,mexican
430,american (traditional)
430,breakfast & brunch
431,sandwiches
431,food delivery services
431,chicken shop
432,salad
432,american (traditional)
432,breakfast & brunch
433,meat shops
433,bakeries
433,grocery
434,museums
434,landmarks & historical buildings
434,tours
435,american (new)
435,wine bars
435,breakfast & brunch
436,burgers
436,barbeque
437,mexican
437,tex-mex
438,dive bars
438,cocktail bars
439,american (traditional)
440,mediterranean
440,american (new)
440,wine bars
441,bagels
442,mexican
443,chicken wings
443,fish & chips
443,seafood
444,sandwiches
444,bakeries
444,cafes
445,pizza
446,vietnamese
446,barbeque
446,soup
447,ice cream & frozen yogurt
448,american (new)
448,coffee & tea
448,breakfast & brunch
449,tacos
450,mexican
451,sushi bars
452,mexican
453,pizza
454,salad
454,pizza
454,buffets
455,bars
455,mexican
456,bars
456,mexican
457,brewpubs
457,asian fusion
458,sandwiches
458,italian
458,pizza
459,chinese
460,sandwiches
460,delis
460,breakfast & brunch
461,mexican
462,sandwiches
462,cafes
462,coffee & tea
463,mexican
463,food trucks
464,fast food
464,chicken shop
464,breakfast & brunch
465,venues & event spaces
465,american (new)
465,breakfast & brunch
466,soul food
466,breakfast & brunch
467,greek
467,hot dogs
468,bakeries
468,desserts
469,wine bars
470,sandwiches
470,food trucks
470,korean
471,italian
471,pizza
472,bakeries
473,pizza
473,breweries
474,chinese
475,sandwiches
475,juice bars & smoothies
475,salad
476,mexican
477,coffee roasteries
477,coffee & tea
477,bagels
478,sandwiches
478,coffee & tea
478,breakfast & brunch
479,sandwiches
479,breakfast & brunch
480,mexican
480,honduran
481,japanese
481,seafood
481,sushi bars
482,mexican
482,food trucks
483,ice cream & frozen yogurt
483,donuts
484,american (new)
485,mexican
486,caribbean
487,vietnamese
487,thai
488,mexican
489,bars
490,sushi bars
490,ramen
490,conveyor belt sushi
491,parks
491,playgrounds
492,italian
493,bars
493,bartenders
494,donuts
494,diners
494,breakfast & brunch
495,vietnamese
495,chinese
495,thai
496,noodles
496,thai
496,soup
497,cocktail bars
498,parks
499,juice bars & smoothies
499,ice cream & frozen yogurt
499,cafes
500,food stands
500,coffee & tea
501,irish
501,pubs
502,mexican
502,juice bars & smoothies
503,bars
503,czech
503,polish
504,sandwiches
505,american (new)
505,desserts
505,breakfast & brunch
506,steakhouses
506,latin american
507,sandwiches
507,vietnamese
507,bakeries
508,coffee & tea
509,bars
509,southern
509,breakfast & brunch
510,mexican
511,himalayan/nepalese
512,italian
512,delis
513,pizza
514,chinese
514,taiwanese
515,sandwiches
516,mexican
517,thai
517,pan asian
518,beer bar
518,wine bars
519,mexican
519,pizza
520,tacos
521,mexican
521,cocktail bars
522,comfort food
522,american (traditional)
522,breakfast & brunch
523,sandwiches
523,italian
523,salad
524,bars
524,music venues
524,jazz & blues
525,burgers
526,lounges
527,mexican
528,french
529,mexican
530,sushi bars
530,thai
530,asian fusion
531,bakeries
532,sports bars
532,tacos
532,tex-mex
533,ice cream & frozen yogurt
533,food trucks
534,internet cafes
534,cafes
535,vietnamese
536,cafes
536,coffee & tea
537,tacos
537,grocery
538,bakeries
539,italian
539,delis
539,cheese shops
540,barbeque
541,burgers
541,beer bar
541,american (traditional)
542,lounges
542,music venues
542,dive bars
543,golf
544,mexican
545,delis
545,grocery
546,ramen
546,thai
546,asian fusion
547,sports bars
547,beer bar
547,american (traditional)
548,barbeque
548,korean
549,pizza
550,juice bars & smoothies
550,ice cream & frozen yogurt
550,shaved ice
551,burgers
551,pubs
551,tapas/small plates
552,bars
552,"beer, wine & spirits"
553,seafood
553,sushi bars
554,cuban
554,coffee & tea
554,cafes
555,soul food
555,vegetarian
555,vegan
556,imported food
556,bakeries
557,burgers
557,barbeque
557,hot dogs
558,tobacco shops
558,lounges
558,cigar bars
559,ice cream & frozen yogurt
559,candy stores
560,mexican
560,seafood
560,cocktail bars
562,sandwiches
562,mexican
562,breakfast & brunch
563,chocolatiers & shops
563,desserts
563,candy stores
564,american (traditional)
564,breakfast & brunch
565,gastropubs
566,burgers
566,american (traditional)
566,hot dogs
567,coffee & tea
567,bagels
567,donuts
568,sports bars
568,american (traditional)
569,ice cream & frozen yogurt
570,lounges
570,gay bars
571,sushi bars
571,karaoke
572,diners
572,american (traditional)
572,breakfast & brunch
573,sandwiches
573,pizza
573,burgers
574,street vendors
574,fast food
575,italian
576,creperies
576,cafes
577,bakeries
577,american (traditional)
577,breakfast & brunch
578,italian
578,pizza
579,mexican
579,american (traditional)
579,latin american
580,african
581,bakeries
581,custom cakes
581,cafes
582,bars
582,sushi bars
582,ramen
583,chinese
583,tacos
583,thai
584,cuban
584,coffee & tea
585,venues & event spaces
585,pizza
585,arcades
586,bookstores
586,coffee & tea
587,restaurants
588,burgers
588,pizza
588,bars
589,physical therapy
589,boxing
589,cafes
590,sandwiches
590,coffee & tea
590,beer bar
591,cocktail bars
592,italian
592,pizza
593,mexican
593,seafood
594,sandwiches
594,salad
594,breakfast & brunch
595,mexican
596,sandwiches
596,delis
597,japanese
597,seafood
597,sushi bars
598,szechuan
599,polish
600,italian
601,korean
602,beer bar
603,caribbean
604,diners
604,american (traditional)
604,breakfast & brunch
605,sandwiches
605,burgers
605,breakfast & brunch
606,mexican
607,desserts
608,fast food
609,casinos
609,cafes
610,sandwiches
610,delis
610,breakfast & brunch
611,mexican
612,american (traditional)
612,breakfast & brunch
613,bakeries
614,fast food
614,caribbean
615,sports bars
615,karaoke
616,hawaiian
617,cocktail bars
618,seafood
618,american (traditional)
619,sandwiches
619,juice bars & smoothies
619,pancakes
620,chicken wings
620,sports bars
620,american (traditional)
621,mexican
621,hot dogs
622,juice bars & smoothies
622,chinese
623,japanese
623,sushi bars
623,cocktail bars
624,mexican
625,mexican
626,coffee & tea
626,donuts
627,japanese
627,sushi bars
628,puerto rican
629,chinese
629,coffee & tea
630,caribbean
630,cocktail bars
630,latin american
631,american (new)
632,pubs
632,sports bars
633,chinese
634,mexican
635,fast food
635,chinese
636,sandwiches
636,halal
636,burgers
637,mexican
638,mexican
638,cocktail bars
639,salad
639,thai
639,soup
640,pizza
641,sandwiches
641,fast food
641,delis
