35,Señor Pan Café,(773) 345-3496,5059 W DIVERSEY AVE,Chicago,60639,/biz_redir?url=http%3A%2F%2Fsenorpan.com&cachebuster=1645124267&website_link_type=website&src_bizid=TAbh6bLDRYXfAwn7Kbk6cw&s=e6b2fd712be4ca90307a486bceb6e20d899a36486905d8655903cae179976ff9,32.0,1.3019834758237185,False,600.0,2000.0,1,4.0,1
36,La Huarachita,(773) 647-1983,3334 N MILWAUKEE AVE,Chicago,60641,/biz_redir?url=https%3A%2F%2Fla-huarachita.negocio.site&cachebuster=1645124271&website_link_type=website&src_bizid=Z-viUU8XgLggzI4QBg0ElA&s=417a6534b30ae892e1565d007870a3f438a5a31637018295cd4b6c2c3ef947d7,26.0,1.2677028398553563,True,900.0,2200.0,1,4.5,-1
37,Manolo's Tamales,(773) 436-7029,5341 S KEDZIE AVE,Chicago,60632,Not available,36.0,1.0572462534616325,True,,,1,3.0,1
38,Wolcott Tap,(773) 360-7579,1834 W MONTROSE AVE,Chicago,60613,/biz_redir?url=https%3A%2F%2Fwww.wolcotttap.com&cachebuster=1645124278&website_link_type=website&src_bizid=TvOgiK8LIPKWx8hffKSEGw&s=086cb73c4c1a2193368b141b746e840de76c388e9dcafec476fd5e64e9eb15eb,80.0,2.4550773068472664,True,1600.0,,1,4.5,2
39,Atotonilco Tortilleria No 2,(773) 247-5870,1649 W 47TH ST,Chicago,60609,Not available,51.0,1.73640986530973,True,,,1,4.0,1
40,Citrine Cafe,(708) 948-7328,100 S OAK PARK AVE OAK,Park,60302,/biz_redir?url=http%3A%2F%2Fwww.citrinecafe.com&cachebuster=1645124287&website_link_type=website&src_bizid=TmG_SrOhNY0s0SuwMGG1HA&s=daef70b160c7fcc749bf11b5bb8c4bdf8859e2b1511e20725d070d68641b829e,184.0,2.935842088073897,False,,,,4.0,3
41,AD&B America's Dog & Burger,-1,9646 S WESTERN AVE EVERGREEN,Park,60805,/biz_redir?url=https%3A%2F%2Fadbfresh.com&cachebuster=1645124292&website_link_type=website&src_bizid=McWC4b4L5KpoZN8dtJcvCA&s=1b7394fa35ed2e02edc499e42bc20ad11e5b23ea075a14c912246527d8eece92,13.0,0.5799545513318517,False,1000.0,2100.0,,3.5,-1
42,Sundae Stop,(773) 857-0432,931 W BELMONT AVE,Chicago,60657,/biz_redir?url=https%3A%2F%2Fwww.sundaestop.com&cachebuster=1645124296&website_link_type=website&src_bizid=lPtLeiSWCZRbrEUpW_9YRg&s=406183dbda8825b3c4f146294e5138d0a7fa0c50a3ebd7f5be0f1a30c02e91ed,62.0,2.1697392566399083,False,,,,4.5,1
43,The Budlong Hot Chicken,(773) 270-9005,4619 N WESTERN AVE,Chicago,60625,/biz_redir?url=https%3A%2F%2Fwww.thebudlong.com&cachebuster=1645141399&website_link_type=website&src_bizid=KIQ2S7hfPrL9pmiZxhtq_g&s=5e5ec9e0854fff0ec24f415ec53251982181bb18a0e44a4bfa0c5c4bae12cfad,196.0,2.9843968216979015,True,1100.0,2100.0,1,4.0,2
44,Celebrity Lounge,(773) 375-1348,2020 E 83RD ST,Chicago,60617,Not available,6.0,0.3821419740623032,False,,,,4.5,-1
45,Young's Chinese Restaurant,(773) 248-7998,3949 N ASHLAND AVE,Chicago,60613,/biz_redir?url=http%3A%2F%2Fyoungschinesetogo.com&cachebuster=1645124309&website_link_type=website&src_bizid=7TneEDpP-ntW30eNuVbTIQ&s=cb0e838800ab019aee1e979a18deb13a8af21ba0b2fa21c4c4587f324d423b96,296.0,2.8564638129656976,True,1130.0,2100.0,1,3.5,2
46,Casa Índígō,(312) 929-3653,1314 W 18TH ST FL 1,Chicago,60608,/biz_redir?url=http%3A%2F%2Fpilsenkitchen.com&cachebuster=1645124313&website_link_type=website&src_bizid=JTDc8aBIeyV9f4AsdjI17g&s=18f90b2fa76090cd87137f7a3dc22e6c95b94db91eb2c4ebaf1736ea9fcddf05,83.0,2.495975760710321,False,1100.0,1930.0,,4.5,2
47,Popeyes Louisiana Kitchen,(773) 685-2204,5248 W BELMONT AVE,Chicago,60641,/biz_redir?url=https%3A%2F%2Fwww.popeyes.com%2Fstore-locator%2Fstore%2Frestaurant_82079&cachebuster=1645144689&website_link_type=website&src_bizid=Zt9e07Sjgnc-OfYV7P8g1w&s=9d4b1df13645097d4bd558c910ce18ca3af867ceedf0beef2476bc5c24d6ec91,36.0,0.7077316903548363,True,1000.0,2200.0,1,2.0,1
48,Quesadilla La Reyna del Sur,(773) 235-8807,2335 N WESTERN AVE,Chicago,60647,/biz_redir?url=http%3A%2F%2Fquesadillalareinadelsur.com&cachebuster=1645124322&website_link_type=website&src_bizid=pF4jHr4uyUzTYOdAp0G0mg&s=10060a81b640463fb0aca45296a593f61fa12b8ab3218926715fd0b95fe69116,525.0,3.5488114258556553,False,1000.0,2300.0,,4.0,1
49,Lulu's Hot Dogs,(312) 243-3444,1000 S LEAVITT ST,Chicago,60612,Not available,110.0,2.4909399102064866,True,1100.0,2300.0,1,4.0,1
50,Home Run Inn,(773) 582-6739,5500 S CICERO AVE MIDWAY AIRPORT,Chicago,60638,Not available,174.0,1.086706905006424,False,400.0,2200.0,,1.5,2
51,Taqueria Los Altos De Jalisco,(708) 656-5130,1922 S CICERO AVE,Cicero,60804,Not available,23.0,1.0321818234060904,False,900.0,1930.0,,4.0,1
52,Macias Produce,(773) 933-7651,8933 S COMMERCIAL AVE,Chicago,60617,Not available,15.0,0.7426385866652212,True,,,1,4.0,1
53,Cafe Robey,(872) 315-3084,2018 W NORTH AVE,Chicago,60647,/biz_redir?url=http%3A%2F%2Fcaferobey.com&cachebuster=1645125436&website_link_type=website&src_bizid=fGAYT6b0vZSGiTISd-zFZg&s=4acc66b412abf7d7e1fd6d5386d721d549a80ab831cf808a8d1777cfef0df0e8,200.0,2.9996118505863225,False,800.0,1500.0,,4.0,2
54,Don Pedro Carnitas,(312) 829-4757,1113 W 18TH ST,Chicago,60608,/biz_redir?url=http%3A%2F%2Fcarnitasdonpedro.com&cachebuster=1645125439&website_link_type=website&src_bizid=Zs1d1J9Gbk3gv7kusoNEVw&s=7970fa2c63268ee605f7075847f9d4aa33ee3b5914125d06c3942aad0d856611,181.0,3.2878885649457588,True,600.0,1700.0,1,4.5,2
55,Ahjoomah's Apron,(312) 326-2800,218 W CERMAK RD,Chicago,60616,/biz_redir?url=http%3A%2F%2Fwww.ahjoomahchicago.com%2F&cachebuster=1645125443&website_link_type=website&src_bizid=8o0ZxZ_KAKSkFxAE9UQISQ&s=b31972ff8a8be909bdcb643e471572d9cef903e11cc3c0d60bd803193dcf8d78,580.0,3.1389433757442786,True,1100.0,2200.0,1,3.5,2
56,The Avondale Coffee Club by Reprise Roasters,(773) 942-6230,3185 N ELSTON AVE,Chicago,60618,/biz_redir?url=https%3A%2F%2Freprise-avondale-pickup.square.site&cachebuster=1645125447&website_link_type=website&src_bizid=_xEt9Mn4HfkExbwE3_BmoQ&s=ba0544dae1c7308a537dc7312306c8bd3e62945c2ef12ec2bea50c607087bfca,75.0,2.6471574937080855,True,800.0,1500.0,2,5.0,-1
57,Nuevo Poncitlan,(708) 484-5944,6322 W 26TH ST,Berwyn,60402,Not available,46.0,1.6362510097924614,False,800.0,2300.0,,4.0,1
58,Izalco Restaurant,(773) 522-2050,4377 W 26TH ST,Chicago,60640,Not available,35.0,1.2097682755543935,True,1000.0,2000.0,1,3.5,2
59,Robust Coffee Lounge,(773) 891-4240,6300 S WOODLAWN,Chicago,60637,/biz_redir?url=http%3A%2F%2Fwww.robustcoffeelounge.com&cachebuster=1645125457&website_link_type=website&src_bizid=-Tp77Ce5OCpP1-KXUYtX9A&s=b1cafc6497695cdba4b9c01086c26f103912fe985c71838a5bb035dd92d8f7c8,292.0,3.2559787301018055,False,600.0,2000.0,,4.0,1
60,ChiTown Sandwich Club,(630) 448-5140,2921 N CLARK ST,Chicago,60657,/biz_redir?url=http%3A%2F%2Forderchitownsandwich.com&cachebuster=1645125461&website_link_type=website&src_bizid=LXtSheHGNVAjY8DUMy9pqA&s=d5d6cc6f62f1c1d8ed4b82cd6644b3d60b33215056879dfcb3bfb4709ad3bb39,399.0,3.4268162319883007,True,1000.0,1530.0,1,4.0,1
61,BIG & little's Restaurant,(312) 943-0000,860 N ORLEANS ST,Chicago,60610,/biz_redir?url=http%3A%2F%2Fbigandlittleschicago.com&cachebuster=1645220556&website_link_type=website&src_bizid=ZjHA6dwdgGXm-NjUcFezOA&s=28f5ec8e552e038a578f42439f7ffd3c23a6e316b9f741442ef71d030b6d80de,1216.0,3.791813222218666,True,1100.0,2100.0,1,4.0,2
62,Chay Fratello's Restaurant,(773) 698-6925,2241 N WESTERN AVE,Chicago,60647,/biz_redir?url=https%3A%2F%2Fwww.chayfratellos.com&cachebuster=1645125469&website_link_type=website&src_bizid=9u9Nyjuppz8F57qlZpE3hw&s=5e2ea0f2ab502c25774bfbe064912adc5127a6be959e9742b02be9f5e07943a9,105.0,2.752304442479931,False,,,1,4.5,-1
63,The Sweet Oasis,(708) 456-7557,7549 W MONTROSE AVE,Norridge,60706,/biz_redir?url=http%3A%2F%2Fwww.sweetoasisnorridge.com&cachebuster=1645125472&website_link_type=website&src_bizid=itqV1S40PxrbgSteeD6j1w&s=1d39b9a5a06e5b5a16d39b15bc4d5451f26dea943fdd5458c7565995a6d3cdb0,149.0,3.1083165004932787,False,,,,4.5,1
64,Mr. Pollo,(773) 509-1208,3026 W BELMONT AVE,Chicago,60618,Not available,102.0,2.419505113056498,True,1130.0,2000.0,1,4.0,1
65,Shoeless Joes Ale House & Grille,(847) 296-5760,4926 N RIVER RD SCHILLER,Park,60176,/biz_redir?url=http%3A%2F%2Fshoelessjoesalehouse.com&cachebuster=1645125479&website_link_type=website&src_bizid=L2SmAZrqLxH5DEDBEYPk2Q&s=b046a0e24b3962b68894c3fa9775044f6d4ad6d76047a1cbec3196ff95bce0db,43.0,1.7672396736958922,False,1500.0,,,4.5,2
66,Maison Parisienne,(773) 857-1636,3307 N CLARK ST,Chicago,60657,/biz_redir?url=https%3A%2F%2Fwww.maison-parisienne.com&cachebuster=1645125482&website_link_type=website&src_bizid=5jbqjzdcQR9jNBTsmX8Xog&s=e2c143548822e05e739d5bfe36e65e1b24985200988898035b707a519491e3ef,234.0,3.5013168242742463,False,800.0,1500.0,1,4.5,2
67,J & J Fish,(773) 933-8906,8508 S STONY ISLAND AVE,Chicago,60617,Not available,10.0,0.4661865468382875,False,,,2,3.5,1
68,The Bongo Room,(773) 489-0690,1470 N MILWAUKEE AVE,Chicago,60622,/biz_redir?url=http%3A%2F%2Fthebongoroom.com%2F&cachebuster=1645125489&website_link_type=website&src_bizid=_b69OdBNLhysN1jFlYNQiA&s=032702142ba3e8cea65337ac33c2c0b57a7242e8efc2a361a0c8a301dbc5941e,1624.0,3.842043976408367,True,,,1,4.0,2
69,Furious Spoon - Logan Square,(773) 770-3559,2410 N MILWAUKEE AVE,Chicago,60647,/biz_redir?url=http%3A%2F%2Fwww.furiousramen.com&cachebuster=1645125492&website_link_type=website&src_bizid=LAhLCarbN4hX0X8BBgzmsg&s=49906830f34957b613dde1d48ba3233f46fec6b4774d2ac3f2d8f04f9278351c,795.0,3.6901349931630487,True,1100.0,2200.0,1,4.0,2
70,La Michoacana In,(219) 370-5155,1419 119TH ST,Whiting,46394,Not available,9.0,0.48547847508615966,False,,,,4.0,-1
71,Irene's Pizza,(708) 222-0006,1940 S CICERO AVE,Cicero,60804,Not available,14.0,0.7024242482289893,False,,,,4.0,2
72,Mr. Submarine,(708) 795-9633,6341 W 26TH ST,Berwyn,60402,/biz_redir?url=http%3A%2F%2Fmrsubchicago.com&cachebuster=1645135053&website_link_type=website&src_bizid=-PZ-bZHtfpm3WhJAPmRDLw&s=8d5365bf19aa08ad70c3d2d208eea3f34791eabf0e6af8821d7da3a19514d508,28.0,1.0410143590162961,False,900.0,2200.0,,3.5,1
73,Goosefoot,(773) 942-7547,2656 W LAWRENCE AVE,Chicago,60625,/biz_redir?url=http%3A%2F%2Fwww.goosefoot.net%2F&cachebuster=1645135060&website_link_type=website&src_bizid=rgaoVm01HFYC292weFuTXA&s=1cb7103e03c3c03a9df848f679782ad6be0dca98f0bc3e133bb6599a855650a5,309.0,3.700522244964224,True,,,1,4.5,4
74,Yellow Rose Cafe,(773) 631-2297,5640 N ELSTON AVE,Chicago,60646,Not available,180.0,3.2829812312006,True,530.0,1430.0,1,4.5,1
75,Ranalli's of Andersonville,(773) 334-1300,1512 W BERWYN AVE,Chicago,60640,Not available,292.0,2.442608256564201,False,,,,3.0,2
76,Firecakes Donuts,(773) 666-5277,2453 N CLARK ST,Chicago,60614,/biz_redir?url=http%3A%2F%2Fwww.firecakesdonuts.com&cachebuster=1645135078&website_link_type=website&src_bizid=kcTO5R9SPjQCe2DMiFkOKw&s=40ee903fb589e6b8e4c5292a7e0f019df8b1f89206835d4dc8cf0e1864bd84a6,346.0,3.353259961517066,True,630.0,1900.0,2,4.0,1
